date,prop_hr1,prop_hr2,prop_hr3,prop_hr4,prop_hr5,predict_prop_hr1,predict_prop_hr2,predict_prop_hr3,predict_prop_hr4,predict_prop_hr5,diff_pred_hr1,diff_pred_hr2,diff_pred_hr3,diff_pred_hr4,diff_pred_hr5,comment_session
27/12/2022,0.26,0.22,0.28,0.24,0.0,0.0761353,0.1302545,0.4463007,0.29094464,0.056364853,0.1838647,0.0897455,-0.16630069999999997,-0.050944639999999985,-0.056364853,Easier than expected
28/12/2022,0.12,0.37,0.39,0.12,0.0,0.155179,0.21415792,0.40177447,0.18823795,0.04065071,-0.035179000000000016,0.15584208,-0.011774469999999981,-0.06823794999999999,-0.04065071,Easier than expected
30/12/2022,0.13,0.43,0.32,0.11,0.0,0.20646228,0.2800691,0.35354796,0.12509596,0.034824703,-0.07646228,0.14993089999999998,-0.03354795999999999,-0.015095960000000005,-0.034824703,
31/12/2022,0.21,0.42,0.29,0.08,0.0,0.21435499,0.22855224,0.3520817,0.13214481,0.07286627,-0.004354990000000003,0.19144776,-0.06208170000000002,-0.05214481,-0.07286627,Easier than expected
01/01/2023,0.25,0.39,0.3,0.05,0.0,0.10611223,0.19711909,0.44902775,0.23213962,0.015601335,0.14388777,0.19288091000000002,-0.14902775000000001,-0.18213962,-0.015601335,Easier than expected
02/01/2023,0.05,0.2,0.34,0.4,0.02,0.05541161,0.22436881,0.44523638,0.27216005,0.0028230965,-0.005411609999999997,-0.02436880999999999,-0.10523637999999996,0.12783995000000004,0.0171769035,
03/01/2023,0.15,0.46,0.32,0.07,0.0,0.15896796,0.18053268,0.39177525,0.18917832,0.07954585,-0.008967959999999997,0.27946732,-0.07177525000000001,-0.11917832,-0.07954585,Easier than expected
04/01/2023,0.16,0.4,0.36,0.08,0.0,0.16831224,0.27567002,0.37049994,0.15795349,0.027564302,-0.008312239999999999,0.12432998,-0.010499940000000041,-0.07795349,-0.027564302,Easier than expected
05/01/2023,0.13,0.35,0.33,0.19,0.0,0.13095936,0.24432234,0.40416357,0.1936615,0.026893204,-0.0009593599999999924,0.10567765999999998,-0.07416357000000001,-0.003661499999999984,-0.026893204,
06/01/2023,0.14,0.22,0.49,0.15,0.0,0.09070144,0.17709932,0.44568646,0.26402482,0.022488005,0.04929856000000002,0.04290068,0.044313539999999985,-0.11402482,-0.022488005,
07/01/2023,0.26,0.44,0.22,0.08,0.0,0.2638328,0.29851577,0.283541,0.085717306,0.06839309,-0.0038327999999999696,0.14148423,-0.06354099999999999,-0.0057173059999999915,-0.06839309,
08/01/2023,0.03,0.03,0.43,0.5,0.01,0.011219395,0.10653487,0.39612406,0.48562884,0.0004928228,0.018780605,-0.07653487,0.03387593999999999,0.014371159999999994,0.0095071772,
09/01/2023,0.19,0.14,0.44,0.22,0.0,0.075822115,0.10565,0.47974303,0.30677179,0.032013092,0.114177885,0.03435000000000002,-0.03974303000000001,-0.08677178999999999,-0.032013092,Easier than expected
10/01/2023,0.18,0.43,0.26,0.13,0.0,0.24291296,0.25097984,0.31803533,0.10191114,0.0861607,-0.06291296000000002,0.17902015999999998,-0.058035329999999996,0.028088860000000007,-0.0861607,
11/01/2023,0.3,0.44,0.18,0.08,0.0,0.2641757,0.3770704,0.25723377,0.074598886,0.026921267,0.035824299999999976,0.06292960000000003,-0.07723376999999998,0.0054011139999999985,-0.026921267,
12/01/2023,0.07,0.22,0.25,0.45,0.02,0.0057315524,0.17727217,0.37370518,0.4432855,5.59691e-06,0.0642684476,0.042727829999999994,-0.12370518000000003,0.006714500000000012,0.01999440309,
13/01/2023,0.12,0.4,0.35,0.12,0.0,0.09470069,0.17109077,0.4447553,0.26191697,0.027536303,0.02529930999999999,0.22890923000000002,-0.09475530000000004,-0.14191697000000003,-0.027536303,Easier than expected
14/01/2023,0.18,0.42,0.29,0.11,0.0,0.227166,0.26059183,0.32860377,0.10987408,0.07376424,-0.047166000000000013,0.15940816999999996,-0.03860377000000004,0.00012592000000000159,-0.07376424,
15/01/2023,0.09,0.05,0.54,0.32,0.01,0.020927528,0.12493837,0.4342649,0.4186728,0.0011963999,0.069072472,-0.07493837,0.10573510000000003,-0.0986728,0.0088036001,
16/01/2023,0.03,0.19,0.35,0.42,0.01,0.05648254,0.24413984,0.39346382,0.30401653,0.0018972596,-0.02648254,-0.054139839999999995,-0.04346382000000004,0.11598346999999998,0.0081027404,
17/01/2023,0.13,0.5,0.33,0.04,0.0,0.20592564,0.19424242,0.36365202,0.15098679,0.08519311,-0.07592563999999999,0.30575758,-0.033652020000000005,-0.11098679,-0.08519311,Easier than expected
18/01/2023,0.16,0.43,0.31,0.1,0.0,0.19099955,0.29518858,0.35743853,0.13861819,0.01775516,-0.030999549999999987,0.13481142000000002,-0.04743852999999998,-0.03861819,-0.01775516,
19/01/2023,0.17,0.4,0.29,0.13,0.0,0.1698987,0.28189003,0.36040735,0.16800553,0.019798353,0.00010129999999999861,0.11810997000000001,-0.07040735000000004,-0.03800552999999998,-0.019798353,
20/01/2023,0.24,0.46,0.24,0.06,0.0,0.23896822,0.27176917,0.33027643,0.10779928,0.051186867,0.0010317799999999822,0.18823083000000002,-0.09027643000000002,-0.04779928,-0.051186867,
21/01/2023,0.07,0.28,0.36,0.28,0.0,0.023322593,0.30340725,0.3613746,0.31160414,0.00029140248,0.046677407000000004,-0.02340724999999999,-0.0013746000000000036,-0.03160413999999995,-0.00029140248,
22/01/2023,0.05,0.29,0.38,0.28,0.0,0.12770075,0.22686914,0.41011566,0.22630487,0.009009604,-0.07770075,0.06313085999999998,-0.03011565999999999,0.053695130000000035,-0.009009604,
23/01/2023,0.28,0.44,0.23,0.05,0.0,0.26970032,0.36429065,0.268815,0.09057044,0.0066236514,0.010299680000000033,0.07570935000000001,-0.038815000000000016,-0.04057044,-0.0066236514,
25/01/2023,0.19,0.42,0.33,0.06,0.0,0.23312415,0.2572695,0.3523198,0.13844445,0.01884209,-0.04312415,0.1627305,-0.0223198,-0.07844445,-0.01884209,
26/01/2023,0.05,0.26,0.48,0.19,0.01,0.06704402,0.31700993,0.4147241,0.2011258,9.611389e-05,-0.017044019999999993,-0.057009929999999986,0.0652759,-0.011125799999999991,0.009903886110000001,
27/01/2023,0.26,0.47,0.22,0.05,0.0,0.2931322,0.27323508,0.3166211,0.096630365,0.020381298,-0.0331322,0.19676491999999995,-0.09662109999999999,-0.04663036499999999,-0.020381298,
29/01/2023,0.19,0.39,0.35,0.06,0.0,0.20195875,0.23602375,0.39214906,0.15593742,0.01393101,-0.01195874999999999,0.15397625,-0.042149060000000016,-0.09593742,-0.01393101,Easier than expected
30/01/2023,0.11,0.22,0.35,0.3,0.01,0.09800094,0.27541998,0.4086444,0.21614346,0.0017911722,0.011999060000000006,-0.05541998000000001,-0.05864440000000004,0.08385653999999998,0.0082088278,
01/02/2023,0.43,0.37,0.15,0.05,0.0,0.3746985,0.30810994,0.23384309,0.055788748,0.027559789,0.0553015,0.06189005999999997,-0.08384309000000001,-0.005788747999999996,-0.027559789,
02/02/2023,0.26,0.45,0.26,0.03,0.0,0.22300214,0.17830805,0.38667756,0.14002883,0.0719835,0.03699786000000002,0.27169195,-0.12667755999999997,-0.11002883,-0.0719835,Easier than expected
03/02/2023,0.02,0.03,0.27,0.64,0.03,0.0031380206,0.055989236,0.34611288,0.59473354,2.632997e-05,0.0168619794,-0.025989236,-0.07611288,0.04526646000000001,0.02997367003,
06/02/2023,0.25,0.4,0.28,0.08,0.0,0.20242502,0.3020936,0.3513207,0.134084,0.010076776,0.04757497999999999,0.0979064,-0.07132069999999996,-0.05408400000000001,-0.010076776,
07/02/2023,0.14,0.38,0.38,0.1,0.0,0.113964684,0.2747217,0.3928397,0.20976038,0.008713576,0.026035316000000017,0.10527829999999999,-0.01283970000000001,-0.10976037999999999,-0.008713576,Easier than expected
08/02/2023,0.14,0.37,0.34,0.14,0.0,0.117634535,0.4316897,0.3056388,0.14276934,0.0022676652,0.022365465000000015,-0.061689700000000014,0.034361200000000036,-0.0027693399999999813,-0.0022676652,
09/02/2023,0.11,0.46,0.32,0.11,0.0,0.15398175,0.31814256,0.3578685,0.15858176,0.011425468,-0.04398175,0.14185744,-0.03786849999999997,-0.04858175999999999,-0.011425468,
10/02/2023,0.24,0.45,0.27,0.04,0.0,0.2319779,0.2605986,0.34586453,0.11878581,0.04277318,0.008022100000000004,0.1894014,-0.07586452999999999,-0.07878581000000001,-0.04277318,Easier than expected
11/02/2023,0.02,0.21,0.43,0.32,0.01,0.018444711,0.24768586,0.39224765,0.3414818,0.00013997874,0.0015552890000000014,-0.037685860000000015,0.03775234999999999,-0.021481799999999995,0.00986002126,
12/02/2023,0.08,0.28,0.39,0.25,0.0,0.06729176,0.5510686,0.28159574,0.099867925,0.00017603139,0.012708239999999996,-0.2710686,0.10840426000000003,0.150132075,-0.00017603139,Harder than expected
13/02/2023,0.22,0.43,0.32,0.03,0.0,0.24104631,0.19007798,0.30901822,0.10633371,0.15352374,-0.021046310000000013,0.23992201999999999,0.010981779999999997,-0.07633371,-0.15352374,Easier than expected
14/02/2023,0.15,0.43,0.34,0.08,0.0,0.18781243,0.2591546,0.3763119,0.1394304,0.037290696,-0.03781243000000001,0.17084539999999998,-0.03631189999999995,-0.05943040000000001,-0.037290696,
15/02/2023,0.12,0.08,0.46,0.34,0.0,0.015387931,0.04755258,0.39809406,0.5254626,0.013502815,0.104612069,0.032447420000000005,0.06190593999999999,-0.18546259999999998,-0.013502815,Easier than expected
16/02/2023,0.03,0.13,0.37,0.44,0.03,0.06400379,0.19652066,0.44384018,0.287166,0.008469324,-0.034003790000000006,-0.06652066000000001,-0.07384017999999998,0.15283400000000003,0.021530676,Harder than expected
17/02/2023,0.25,0.42,0.25,0.08,0.0,0.23213641,0.19773902,0.3231391,0.102716886,0.14426859,0.017863590000000013,0.22226098,-0.07313910000000001,-0.02271688599999999,-0.14426859,Easier than expected
18/02/2023,0.01,0.14,0.39,0.44,0.01,0.030436158,0.24529237,0.40259925,0.32076186,0.0009103398,-0.020436158000000003,-0.10529237,-0.012599250000000006,0.11923813999999999,0.0090896602,Harder than expected
20/02/2023,0.08,0.35,0.42,0.15,0.0,0.17935914,0.23773183,0.3846952,0.17498988,0.023223964,-0.09935914,0.11226816999999997,0.03530479999999997,-0.024989879999999992,-0.023223964,
21/02/2023,0.04,0.15,0.38,0.42,0.01,0.06503165,0.20943211,0.43975675,0.2824928,0.003286716,-0.025031649999999996,-0.05943211000000001,-0.05975674999999997,0.1375072,0.006713284,
22/02/2023,0.08,0.35,0.35,0.22,0.0,0.18533254,0.247115,0.38474396,0.16400558,0.018802874,-0.10533253999999999,0.10288499999999998,-0.03474396000000002,0.05599441999999999,-0.018802874,
24/02/2023,0.09,0.36,0.41,0.13,0.0,0.17625968,0.27619416,0.37462768,0.15328234,0.019636141,-0.08625968,0.08380583999999996,0.03537231999999996,-0.023282339999999985,-0.019636141,
25/02/2023,0.15,0.37,0.37,0.1,0.0,0.15434368,0.25366494,0.3968409,0.1790731,0.016077386,-0.004343680000000016,0.11633505999999999,-0.0268409,-0.07907310000000001,-0.016077386,
26/02/2023,0.04,0.13,0.35,0.46,0.03,0.015147379,0.1166822,0.40044087,0.4668311,0.0008984387,0.024852621,0.013317800000000005,-0.050440870000000027,-0.006831099999999979,0.0291015613,
27/02/2023,0.05,0.21,0.43,0.31,0.0,0.08053958,0.20358917,0.42679545,0.28391117,0.0051646773,-0.030539579999999997,0.0064108299999999785,0.0032045499999999727,0.026088830000000007,-0.0051646773,
01/03/2023,0.08,0.38,0.37,0.17,0.0,0.11755296,0.25529295,0.39537597,0.22123909,0.010538984,-0.037552959999999996,0.12470704999999999,-0.025375970000000025,-0.05123908999999999,-0.010538984,
02/03/2023,0.13,0.39,0.34,0.14,0.0,0.15220897,0.26794988,0.3862719,0.17586611,0.017703231,-0.022208969999999995,0.12205012000000004,-0.04627189999999998,-0.03586610999999998,-0.017703231,
03/03/2023,0.22,0.41,0.26,0.1,0.0,0.21929653,0.28746742,0.33813977,0.121693835,0.033402417,0.0007034700000000116,0.12253258,-0.07813977,-0.021693834999999995,-0.033402417,
04/03/2023,0.06,0.23,0.21,0.49,0.01,0.0074169994,0.21664615,0.3839806,0.39194587,1.0400457e-05,0.0525830006,0.01335385,-0.1739806,0.09805413000000002,0.009989599543000001,
05/03/2023,0.04,0.21,0.34,0.39,0.02,0.056328252,0.23641923,0.41177344,0.29051864,0.0049604117,-0.016328252,-0.026419230000000016,-0.07177343999999997,0.09948136000000002,0.0150395883,
06/03/2023,0.26,0.4,0.31,0.03,0.0,0.25343972,0.20090762,0.29152045,0.08763409,0.16649823,0.006560280000000029,0.19909238,0.01847955000000001,-0.05763409,-0.16649823,Easier than expected
07/03/2023,0.26,0.3,0.06,0.36,0.02,0.005374534,0.38085145,0.30229133,0.31148076,1.8818203e-06,0.254625466,-0.08085144999999999,-0.24229133000000003,0.048519239999999964,0.0199981181797,
09/03/2023,0.06,0.36,0.35,0.22,0.0,0.14615443,0.22120254,0.38889548,0.19667493,0.047072656,-0.08615443,0.13879745999999998,-0.03889548000000004,0.023325070000000003,-0.047072656,
10/03/2023,0.23,0.45,0.22,0.1,0.0,0.2037623,0.32561576,0.3227017,0.11720878,0.030711452,0.026237700000000003,0.12438424000000003,-0.10270169999999998,-0.017208779999999993,-0.030711452,
11/03/2023,0.19,0.37,0.11,0.32,0.01,0.013564626,0.42448324,0.297733,0.264195,2.414288e-05,0.176435374,-0.05448323999999999,-0.18773300000000004,0.055804999999999993,0.00997585712,
14/03/2023,0.05,0.27,0.42,0.25,0.0,0.136166,0.2797111,0.3873646,0.182456,0.014302348,-0.086166,-0.009711099999999973,0.03263539999999998,0.06754399999999999,-0.014302348,
15/03/2023,0.16,0.38,0.34,0.12,0.0,0.1861501,0.26625347,0.3768825,0.15342855,0.017285392,-0.02615010000000001,0.11374653000000001,-0.036882499999999985,-0.03342855,-0.017285392,
17/03/2023,0.06,0.26,0.41,0.27,0.0,0.10017935,0.22023323,0.43274224,0.23259464,0.014250593,-0.04017935,0.03976677000000001,-0.022742240000000025,0.037405360000000026,-0.014250593,
18/03/2023,0.05,0.35,0.29,0.3,0.0,0.019342003,0.2704934,0.36941049,0.34046894,0.00028518736,0.030657997000000003,0.07950659999999998,-0.07941049,-0.04046894000000001,-0.00028518736,
20/03/2023,0.14,0.39,0.37,0.09,0.0,0.18725783,0.17169632,0.4001146,0.20362481,0.037306495,-0.04725782999999997,0.21830368,-0.03011459999999999,-0.11362480999999999,-0.037306495,Easier than expected
21/03/2023,0.34,0.41,0.19,0.05,0.0,0.40100363,0.24778226,0.2436915,0.06789516,0.039627433,-0.061003629999999975,0.16221773999999997,-0.0536915,-0.017895159999999993,-0.039627433,
22/03/2023,0.16,0.44,0.31,0.1,0.0,0.2506737,0.3069241,0.31572008,0.116954625,0.009727429,-0.0906737,0.13307590000000002,-0.005720080000000016,-0.016954625,-0.009727429,
23/03/2023,0.11,0.45,0.32,0.13,0.0,0.1838611,0.2520088,0.38334808,0.17262457,0.008157369,-0.0738611,0.19799120000000003,-0.06334807999999997,-0.04262457,-0.008157369,
24/03/2023,0.04,0.25,0.38,0.33,0.0,0.10181888,0.3289829,0.37703303,0.19133975,0.00082555827,-0.06181888,-0.07898290000000002,0.002966970000000013,0.13866025,-0.00082555827,Harder than expected
25/03/2023,0.07,0.18,0.41,0.33,0.0,0.067572005,0.20717813,0.42781985,0.29638675,0.0010432525,0.0024279950000000022,-0.027178129999999995,-0.017819850000000026,0.03361325000000004,-0.0010432525,
26/03/2023,0.27,0.46,0.22,0.05,0.0,0.24604961,0.36013776,0.29757932,0.09099133,0.0052420143,0.023950390000000016,0.09986224000000005,-0.07757931999999998,-0.04099132999999999,-0.0052420143,
27/03/2023,0.09,0.35,0.35,0.2,0.0,0.113612145,0.31267005,0.38211942,0.19070816,0.000890259,-0.023612145,0.03732995,-0.03211942000000001,0.009291840000000023,-0.000890259,
28/03/2023,0.15,0.38,0.37,0.1,0.0,0.13931216,0.36950755,0.34606352,0.14334144,0.0017752689,0.010687840000000004,0.010492449999999987,0.023936479999999982,-0.04334143999999998,-0.0017752689,
29/03/2023,0.22,0.44,0.26,0.09,0.0,0.15893625,0.45321357,0.28260368,0.10370252,0.0015439957,0.06106375,-0.013213570000000008,-0.022603680000000015,-0.01370252000000001,-0.0015439957,
30/03/2023,0.15,0.32,0.34,0.2,0.0,0.169028,0.19664042,0.41273636,0.19447418,0.027121065,-0.019028000000000017,0.12335958,-0.07273636,0.005525820000000015,-0.027121065,
31/03/2023,0.12,0.38,0.33,0.16,0.01,0.17423488,0.22798152,0.414853,0.15877089,0.02415977,-0.05423488000000001,0.15201848,-0.08485300000000001,0.0012291100000000055,-0.01415977,
01/04/2023,0.15,0.25,0.26,0.33,0.0,0.009189967,0.29873922,0.33506253,0.35699654,1.1731943e-05,0.140810033,-0.04873922000000003,-0.07506253000000002,-0.026996539999999958,-1.1731943e-05,
02/04/2023,0.05,0.17,0.29,0.43,0.06,0.02811634,0.113398,0.42523754,0.42763034,0.005617798,0.021883660000000003,0.05660200000000001,-0.13523754000000004,0.0023696599999999957,0.054382202,
03/04/2023,0.22,0.43,0.25,0.1,0.0,0.14814986,0.16124861,0.39367497,0.17976964,0.117156915,0.07185014,0.26875139000000003,-0.14367497,-0.07976964,-0.117156915,Easier than expected
04/04/2023,0.03,0.16,0.43,0.36,0.02,0.016594907,0.1751373,0.39745185,0.41042322,0.00039269644,0.013405093,-0.015137299999999992,0.03254815,-0.05042321999999999,0.01960730356,
06/04/2023,0.17,0.4,0.28,0.15,0.0,0.18880866,0.25158888,0.35943028,0.15213612,0.04803608,-0.018808659999999977,0.14841112,-0.07943027999999996,-0.002136120000000019,-0.04803608,
07/04/2023,0.12,0.48,0.3,0.1,0.0,0.21460234,0.27041915,0.3476134,0.13030162,0.037063476,-0.09460234000000001,0.20958084999999999,-0.04761340000000003,-0.03030162,-0.037063476,
08/04/2023,0.18,0.31,0.09,0.4,0.01,0.008924033,0.42967206,0.27500215,0.28639612,5.667758e-06,0.171075967,-0.11967206000000002,-0.18500215,0.11360388000000005,0.009994332242,
09/04/2023,0.03,0.2,0.38,0.37,0.0,0.062732995,0.258968,0.41632184,0.25980663,0.0021705576,-0.032732995,-0.058967999999999965,-0.036321839999999994,0.11019337000000001,-0.0021705576,
10/04/2023,0.08,0.42,0.39,0.12,0.0,0.16461796,0.2902121,0.36183873,0.15602404,0.027307196,-0.08461796,0.1297879,0.028161270000000016,-0.03602404000000001,-0.027307196,
11/04/2023,0.12,0.38,0.37,0.12,0.0,0.1351501,0.2707166,0.3925934,0.18286544,0.018674415,-0.0151501,0.10928340000000003,-0.022593399999999986,-0.06286544,-0.018674415,
12/04/2023,0.18,0.23,0.39,0.2,0.0,0.08778695,0.23747729,0.4252971,0.23675016,0.012688451,0.09221304999999999,-0.0074772899999999975,-0.03529709999999997,-0.036750159999999976,-0.012688451,
13/04/2023,0.11,0.38,0.32,0.2,0.0,0.113433145,0.20682153,0.42379758,0.22669077,0.029256975,-0.0034331449999999986,0.17317847,-0.10379758,-0.026690770000000003,-0.029256975,
14/04/2023,0.17,0.44,0.35,0.04,0.01,0.16762826,0.17290261,0.3741595,0.16482638,0.12048327,0.002371740000000011,0.26709739,-0.0241595,-0.12482637999999999,-0.11048327000000001,Easier than expected
15/04/2023,0.19,0.43,0.21,0.16,0.0,0.018934317,0.38083366,0.34078896,0.25941315,2.9930052e-05,0.171065683,0.049166339999999975,-0.13078895999999998,-0.09941314999999998,-2.9930052e-05,
16/04/2023,0.04,0.22,0.45,0.27,0.01,0.06589069,0.196217,0.4404957,0.2872446,0.010152015,-0.02589069,0.023783,0.009504300000000021,-0.0172446,-0.00015201500000000014,
17/04/2023,0.2,0.49,0.25,0.05,0.0,0.1832219,0.17963386,0.36177298,0.14308295,0.13228832,0.016778100000000018,0.31036613999999996,-0.11177298000000002,-0.09308294999999998,-0.13228832,Easier than expected
18/04/2023,0.06,0.2,0.34,0.39,0.02,0.006603663,0.15512973,0.36252204,0.47572008,2.4523863e-05,0.053396336999999995,0.04487027000000002,-0.022522039999999965,-0.08572007999999998,0.019975476137,
20/04/2023,0.13,0.35,0.33,0.18,0.0,0.114403866,0.15882291,0.43305492,0.2725442,0.021174101,0.015596133999999998,0.19117708999999997,-0.10305492,-0.09254420000000002,-0.021174101,Easier than expected
21/04/2023,0.13,0.38,0.3,0.19,0.0,0.116834626,0.28458157,0.39066863,0.20274426,0.005170939,0.013165374000000007,0.09541843,-0.09066863000000003,-0.012744260000000007,-0.005170939,
22/04/2023,0.12,0.34,0.38,0.16,0.0,0.17546624,0.35008875,0.3289575,0.13813518,0.007352382,-0.05546624,-0.01008874999999998,0.05104249999999999,0.021864820000000007,-0.007352382,
24/04/2023,0.16,0.44,0.28,0.11,0.0,0.15235744,0.29918346,0.37264594,0.1638008,0.0120124305,0.007642559999999993,0.14081654,-0.09264593999999998,-0.053800799999999996,-0.0120124305,
25/04/2023,0.06,0.29,0.39,0.27,0.0,0.12489945,0.19674313,0.4279116,0.22535434,0.025091488,-0.06489945,0.09325686999999999,-0.03791159999999999,0.04464566000000003,-0.025091488,
26/04/2023,0.13,0.25,0.34,0.27,0.01,0.06210902,0.31238866,0.3911436,0.2312444,0.0031143634,0.06789098,-0.062388659999999985,-0.051143599999999956,0.03875560000000003,0.0068856366,
28/04/2023,0.15,0.4,0.3,0.14,0.01,0.19198668,0.28758854,0.3458304,0.1425083,0.0320861,-0.04198668,0.11241146000000002,-0.04583039999999999,-0.002508299999999991,-0.022086099999999997,
29/04/2023,0.09,0.37,0.38,0.16,0.0,0.16612759,0.27722624,0.36916068,0.16531292,0.022172522,-0.07612759,0.09277375999999998,0.010839319999999986,-0.005312919999999999,-0.022172522,
30/04/2023,0.11,0.39,0.42,0.08,0.0,0.16696575,0.23339605,0.3886347,0.1727546,0.038248878,-0.056965749999999996,0.15660395000000002,0.031365299999999985,-0.0927546,-0.038248878,
01/05/2023,0.1,0.35,0.38,0.17,0.0,0.15954547,0.22021885,0.3915715,0.187533,0.041131202,-0.05954546999999999,0.12978114999999998,-0.011571500000000012,-0.017532999999999993,-0.041131202,
02/05/2023,0.08,0.28,0.39,0.25,0.0,0.018438546,0.2837933,0.37865803,0.31901056,9.961858e-05,0.061561454,-0.0037932999999999995,0.011341970000000035,-0.06901056,-9.961858e-05,
04/05/2023,0.38,0.28,0.23,0.11,0.0,0.33567634,0.27847087,0.22951084,0.05603089,0.10031101,0.04432365999999999,0.0015291300000000452,0.0004891600000000162,0.05396911,-0.10031101,
05/05/2023,0.1,0.35,0.4,0.15,0.0,0.12310058,0.2175992,0.40880245,0.2233364,0.027161334,-0.023100579999999996,0.13240079999999999,-0.008802449999999962,-0.0733364,-0.027161334,Easier than expected
06/05/2023,0.16,0.32,0.11,0.39,0.03,0.010517018,0.44986546,0.27428064,0.26532546,1.14189725e-05,0.14948298200000001,-0.12986546,-0.16428064000000003,0.12467454,0.0299885810275,
09/05/2023,0.1,0.37,0.29,0.22,0.01,0.16587222,0.28602493,0.36365053,0.16474427,0.019708104,-0.06587221999999998,0.08397506999999999,-0.07365053000000005,0.05525573,-0.009708104,
10/05/2023,0.1,0.41,0.33,0.15,0.0,0.123442695,0.29076993,0.38670334,0.19364163,0.005442394,-0.023442695,0.11923006999999997,-0.05670333999999999,-0.043641630000000015,-0.005442394,
11/05/2023,0.12,0.35,0.38,0.14,0.01,0.18353313,0.2880675,0.36096343,0.14278291,0.024653096,-0.06353313,0.0619325,0.01903657000000003,-0.0027829099999999996,-0.014653096,
12/05/2023,0.04,0.22,0.42,0.32,0.01,0.09909045,0.19932403,0.43862772,0.2450009,0.01795689,-0.059090449999999996,0.020675969999999988,-0.018627720000000014,0.07499910000000001,-0.00795689,
13/05/2023,0.24,0.16,0.32,0.28,0.0,0.031138511,0.13322787,0.4626467,0.37004083,0.0029462038,0.20886148899999998,0.026772130000000005,-0.14264670000000002,-0.09004082999999996,-0.0029462038,
16/05/2023,0.25,0.42,0.28,0.04,0.0,0.22795172,0.33444816,0.32143933,0.10211905,0.014041779,0.022048280000000003,0.08555183999999999,-0.041439329999999996,-0.06211905,-0.014041779,
17/05/2023,0.08,0.35,0.4,0.17,0.0,0.097606264,0.28078616,0.38749385,0.22946447,0.0046491823,-0.017606263999999996,0.06921383999999997,0.01250615000000005,-0.05946446999999999,-0.0046491823,
19/05/2023,0.2,0.41,0.3,0.1,0.0,0.17082348,0.23071513,0.3980853,0.16933918,0.03103697,0.02917652000000001,0.17928486999999999,-0.09808529999999999,-0.06933918,-0.03103697,Easier than expected
20/05/2023,0.12,0.43,0.3,0.15,0.0,0.21161078,0.22930922,0.37162533,0.13635062,0.05110395,-0.09161078,0.20069077999999999,-0.07162532999999999,0.013649379999999989,-0.05110395,
21/05/2023,0.05,0.23,0.43,0.29,0.0,0.051822253,0.17246817,0.4491033,0.31641755,0.010188828,-0.001822252999999996,0.057531830000000006,-0.01910329999999999,-0.026417550000000012,-0.010188828,
23/05/2023,0.24,0.42,0.26,0.08,0.0,0.17811638,0.21665356,0.37044576,0.17497323,0.059811033,0.06188362,0.20334644,-0.11044576,-0.09497323,-0.059811033,Easier than expected
24/05/2023,0.17,0.41,0.32,0.11,0.0,0.14565045,0.28091905,0.38769528,0.16596411,0.01977118,0.024349550000000025,0.12908094999999997,-0.06769527999999997,-0.05596411,-0.01977118,
25/05/2023,0.2,0.14,0.36,0.26,0.04,0.018924346,0.060347717,0.44155148,0.47368285,0.005493585,0.181075654,0.07965228300000002,-0.08155148000000001,-0.21368284999999998,0.034506415,Easier than expected
26/05/2023,0.04,0.23,0.39,0.29,0.05,0.059730526,0.16098568,0.44133666,0.32375893,0.014188173,-0.019730525999999998,0.06901432000000002,-0.05133665999999998,-0.03375893000000002,0.035811827000000004,
27/05/2023,0.31,0.42,0.23,0.05,0.0,0.22084889,0.15592606,0.3018641,0.10137645,0.21998453,0.08915111,0.26407393999999995,-0.07186410000000001,-0.051376450000000004,-0.21998453,Easier than expected
28/05/2023,0.09,0.21,0.32,0.38,0.0,0.047723964,0.22070609,0.45342514,0.27634916,0.001795584,0.042276035999999996,-0.010706090000000001,-0.13342514,0.10365084000000002,-0.001795584,
01/08/2023,0.22,0.4,0.33,0.06,0.0,0.20652732,0.20196189,0.4227399,0.1635345,0.00523646,0.013472680000000015,0.19803811000000002,-0.09273989999999999,-0.1035345,-0.00523646,Easier than expected
02/08/2023,0.11,0.47,0.21,0.21,0.0,0.16769224,0.7802778,0.04569688,0.0063259955,7.1381974e-06,-0.05769223999999999,-0.31027780000000005,0.16430312,0.2036740045,-7.1381974e-06,Harder than expected
03/08/2023,0.2,0.36,0.3,0.14,0.0,0.24793081,0.5657417,0.15239674,0.033649165,0.00028156897,-0.04793080999999999,-0.20574170000000003,0.14760326,0.106350835,-0.00028156897,Harder than expected
04/08/2023,0.29,0.38,0.27,0.06,0.0,0.3602508,0.26619235,0.28525278,0.0813264,0.0069776396,-0.0702508,0.11380764999999998,-0.015252779999999966,-0.021326399999999995,-0.0069776396,
05/08/2023,0.12,0.3,0.4,0.19,0.0,0.15742064,0.21946266,0.41944677,0.19994248,0.0037274817,-0.037420640000000005,0.08053733999999999,-0.019446770000000002,-0.009942480000000004,-0.0037274817,
06/08/2023,0.04,0.14,0.4,0.4,0.02,0.04277059,0.17540596,0.4239665,0.3575854,0.00027162433,-0.0027705899999999964,-0.035405959999999986,-0.0239665,0.042414600000000025,0.01972837567,
07/08/2023,0.39,0.45,0.13,0.03,0.0,0.3957005,0.2751645,0.24803346,0.06250732,0.018594168,-0.005700499999999997,0.17483550000000003,-0.11803346,-0.032507320000000006,-0.018594168,
